,Originales,Predichos
2014-07-04 14:00:00,0.40545836690224646,0.43898904
2014-07-04 15:00:00,0.42740271196857943,0.23887056
2014-07-04 16:00:00,0.8553174407620717,0.21759263
2014-07-04 17:00:00,1.096705236491734,0.1853213
2014-07-04 18:00:00,1.2393434794228981,0.19582862
2014-07-04 19:00:00,0.5261522647670777,0.31034544
2014-07-04 20:00:00,1.0308722012927352,0.25466543
2014-07-04 21:00:00,0.7894844055630729,0.42474133
2014-07-04 22:00:00,0.5590687823665771,0.59733236
2014-07-04 23:00:00,0.6139296450324094,0.7239492
2014-07-05 00:00:00,0.745595715430407,0.82048506
2014-07-05 01:00:00,0.7894844055630729,0.6772113
2014-07-05 02:00:00,0.8114287506294059,0.8296779
2014-07-05 03:00:00,0.7565678879635735,0.81054914
2014-07-05 04:00:00,0.6358739900987423,0.7979279
2014-07-05 05:00:00,0.5700409548997435,0.68286514
2014-07-05 06:00:00,0.5371244373002441,0.56612444
2014-07-05 07:00:00,0.5261522647670777,0.4337601
2014-07-05 08:00:00,0.27379229650424886,0.22543517
2014-07-05 09:00:00,0.13115405357308474,0.16885072
2014-07-05 10:00:00,0.054348845840919466,0.20562062
2014-07-05 11:00:00,0.15309839863941768,0.22452334
2014-07-05 12:00:00,-0.04440070695757876,0.24328208
2014-07-05 13:00:00,-0.21995546748824227,0.23685351
2014-07-05 14:00:00,-0.31870502028674047,0.20118079
2014-07-05 15:00:00,-0.36259371041940636,0.09953923
2014-07-05 16:00:00,-0.2857885026872411,0.2845455
2014-07-05 17:00:00,-0.329677192819907,0.47768074
2014-07-05 18:00:00,-0.25287198508774167,0.639331
2014-07-05 19:00:00,-0.25287198508774167,0.4796928
2014-07-05 20:00:00,-0.09926156962341111,0.6010179
2014-07-05 21:00:00,0.07629319090725241,0.60220236
2014-07-05 22:00:00,0.6249018175655758,0.45059618
2014-07-05 23:00:00,0.9211504759610706,0.37447894
2014-07-06 00:00:00,0.8992061308947376,0.5759677
2014-07-06 01:00:00,1.1735104442238993,0.62629265
2014-07-06 02:00:00,1.4587869300862275,0.6660308
2014-07-06 03:00:00,1.2283713068897317,0.6616156
2014-07-06 04:00:00,1.1954547892902323,0.55311173
2014-07-06 05:00:00,1.5026756202188933,0.40932626
2014-07-06 06:00:00,1.6672582082163905,0.21108004
2014-07-06 07:00:00,1.4587869300862275,0.24960223
2014-07-06 08:00:00,1.5355921378183928,0.28213507
2014-07-06 09:00:00,1.2942043420887306,0.20688966
2014-07-06 10:00:00,1.283232169555564,0.11774393
2014-07-06 11:00:00,1.0528165463590682,0.13016531
2014-07-06 12:00:00,0.8772617858284046,-0.036041755
2014-07-06 13:00:00,0.6249018175655758,-0.23004052
2014-07-06 14:00:00,0.58101312743291,-0.23350313
2014-07-06 15:00:00,0.58101312743291,-0.16775522
2014-07-06 16:00:00,0.5480966098334106,-0.02935949
2014-07-06 17:00:00,0.6358739900987423,-0.002919875
2014-07-06 18:00:00,0.745595715430407,-0.020973917
2014-07-06 19:00:00,0.7346235428972405,-0.02418466
2014-07-06 20:00:00,0.9211504759610706,0.025329087
2014-07-06 21:00:00,1.0308722012927352,0.10807467
2014-07-06 22:00:00,0.8882339583615712,0.41970098
2014-07-06 23:00:00,0.58101312743291,0.59263724
2014-07-07 00:00:00,0.42740271196857943,0.5418667
2014-07-07 01:00:00,0.36156967676958063,0.5585043
2014-07-07 02:00:00,0.3286531591700812,0.61848515
2014-07-07 03:00:00,0.17504274370575063,0.506828
2014-07-07 04:00:00,0.15309839863941768,0.38335353
2014-07-07 05:00:00,-0.011484189358079351,0.45481881
2014-07-07 06:00:00,-0.0663450520239117,0.5857536
2014-07-07 07:00:00,-0.17606677735557638,0.49542642
2014-07-07 08:00:00,-0.21995546748824227,0.51642734
2014-07-07 09:00:00,-0.21995546748824227,0.4711992
2014-07-07 10:00:00,-0.13217808722291052,0.46094754
2014-07-07 11:00:00,0.03240450077458652,0.3829652
2014-07-07 12:00:00,0.3505975042364141,0.2768153
2014-07-07 13:00:00,0.5590687823665771,0.29328984
2014-07-07 14:00:00,0.7126791978309076,0.18807217
