date,temp,zone1,zone2,zone3,hour,e
2017-01-01 00:00:00,-2.0513557292774873,0.15144478717273252,-0.8516694117070351,0.03349963815388766,-1.6608575625435524,
2017-01-01 00:10:00,-2.07481311486184,-0.4330793679389549,-0.21109699160137813,0.016501728257352046,-1.6608575625435524,
2017-01-01 00:20:00,-2.0911523972343886,-0.5277086353947178,-0.2837911655158636,-0.0550684185940116,-1.6608575625435524,
2017-01-01 00:30:00,-2.1222132112495307,-0.6516478549843034,-0.4111859061160971,-0.1740537847758449,-1.6608575625435524,
2017-01-01 00:40:00,-2.1545682258486374,-0.7747496473306869,-0.5076316393624202,-0.24472930365068382,-1.6608575625435524,
2017-01-01 00:50:00,-2.165568930812334,-0.8727286237592591,-0.5975996774794046,-0.29303915250463647,-1.6608575625435524,
2017-01-01 01:00:00,-2.1998652462873864,-0.9589836215395275,-0.6810900145471523,-0.32166721062639875,-1.5163401215476873,
2017-01-01 01:10:00,-2.2233226318717385,-1.0351894924013654,-0.7465867443861633,-0.3968158631960236,-1.5163401215476873,
2017-01-01 01:20:00,-2.1938795685865515,-1.1273064795057857,-0.8322363164525227,-0.4639128748056425,-1.5163401215476873,
2017-01-01 01:30:00,-2.2241315072367165,-1.195975506557066,-0.8890961141902842,-0.49969794745784485,-1.5163401215476873,
2017-01-01 01:40:00,-2.220087130411828,-1.248733417365764,-0.9884208274347559,-0.5238528718848212,-1.5163401215476873,
2017-01-01 01:50:00,-2.227367008696627,-1.2973041919584487,-1.0323252289939424,-0.561427198943113,-1.5163401215476873,
2017-01-01 02:00:00,-2.2940183387707864,-1.371835209712147,-1.040962161095192,-0.6043692861257559,-1.371822680551822,
2017-01-01 02:10:00,-2.30873987041338,-1.46478962405977,-1.1316499402651152,-0.6499952541440535,-1.371822680551822,
2017-01-01 02:20:00,-2.3076074449024113,-1.4974492824098722,-1.1885097399761757,-0.6732555505945056,-1.371822680551822,
2017-01-01 02:30:00,-2.320225900596063,-1.5234095241926198,-1.2511274937636363,-0.6848857003666906,-1.371822680551822,
2017-01-01 02:40:00,-2.3003275666176126,-1.5535569021913804,-1.278477776119861,-0.6983051014510473,-1.371822680551822,
2017-01-01 02:50:00,-2.2377206133683414,-1.5811919984605327,-1.3482929739827956,-0.7251439067136786,-1.371822680551822,
2017-01-01 03:00:00,-2.276223080741278,-1.6331124820260283,-1.363407603186683,-0.7555612192415301,-1.2273052395559567,
2017-01-01 03:10:00,-2.290459287164885,-1.6481861710254084,-1.3957960965930696,-0.7680859938963212,-1.2273052395559567,
2017-01-01 03:20:00,-2.296930290084706,-1.6657721403761305,-1.4303438230247683,-0.7752430084267619,-1.2273052395559567,
2017-01-01 03:30:00,-2.298062715595675,-1.6657721403761305,-1.4361017771011684,-0.7931355447528631,-1.2273052395559567,
2017-01-01 03:40:00,-2.3203876756690582,-1.7034563635637139,-1.441859731177568,-0.8387615127711606,-1.2273052395559567,
2017-01-01 03:50:00,-2.335109207311652,-1.727741750860056,-1.4872036207625297,-0.8405507671772501,-1.2273052395559567,
2017-01-01 04:00:00,-2.3435215111074195,-1.7135054891038783,-1.5044774849650286,-0.8414453936068155,-1.0827877985600916,
2017-01-01 04:10:00,-2.3195788003040807,-1.7193674784280306,-1.4627323164311548,-0.8620218107685717,-1.0827877985600916,
2017-01-01 04:20:00,-2.27072272825943,-1.712668061860676,-1.4836048997114424,-0.8960176290146843,-1.0827877985600916,
2017-01-01 04:30:00,-2.239823689317283,-1.7151803435902835,-1.4792864336608176,-0.9076477787868693,-1.0827877985600916,
2017-01-01 04:40:00,-2.27832615669022,-1.7176926239416255,-1.4843246447109792,-0.8960176290146843,-1.0827877985600916,
2017-01-01 04:50:00,-2.2746053300113225,-1.7428154398594362,-1.4929615748389298,-0.8942283761555537,-1.0827877985600916,
2017-01-01 05:00:00,-2.314240222895228,-1.7109932073742709,-1.507356461016579,-0.8942283761555537,-0.9382703575642264,
2017-01-01 05:10:00,-2.349183638662263,-1.7001066545909034,-1.4979997858890917,-0.915699419746875,-0.9382703575642264,
2017-01-01 05:20:00,-2.2152338782219623,-1.699269227347701,-1.5001590189144038,-0.8906498688903334,-0.9382703575642264,
2017-01-01 05:30:00,-2.358890143041995,-1.6758212672945612,-1.441859731177568,-0.8772304662590178,-0.9382703575642264,
2017-01-01 05:40:00,-2.4035400631887622,-1.6674469948625357,-1.4289043330256943,-0.8486024081372562,-0.9382703575642264,
2017-01-01 05:50:00,-2.431041825598003,-1.5937534057303053,-1.3554904160849706,-0.7985033064241726,-0.9382703575642264,-0.07631272904115738
2017-01-01 06:00:00,-2.4155114185904316,-1.4798633116808846,-1.2583249358658115,-0.7913462918937322,-0.7937529165683612,0.015890095797447934
2017-01-01 06:10:00,-2.346433462421339,-1.52005981521981,-1.3007898493992225,-0.8190797235859288,-0.7937529165683612,-0.02690505104439489
