date,pollution,dew,temp,press,wnd_dir,wnd_spd,e
2010-01-01 00:00:00,0.31729365774900087,-1.5607005365717144,-1.831738819716875,0.4258934365659313,0.6943596172787592,-0.46393573914299047,
2010-01-01 01:00:00,0.31729365774900087,-1.5607005365717144,-1.9124907454952649,0.3293752106491439,0.6943596172787592,-0.40247435599874537,
2010-01-01 02:00:00,0.31729365774900087,-1.5607005365717144,-1.831738819716875,0.23285698473235644,0.6943596172787592,-0.36732551388111007,
2010-01-01 03:00:00,0.31729365774900087,-1.5607005365717144,-2.073994597052045,0.23285698473235644,0.6943596172787592,-0.305864130736865,
2010-01-01 04:00:00,0.31729365774900087,-1.4910029343206603,-1.9124907454952649,0.13633875881556903,0.6943596172787592,-0.24440274759261993,
2010-01-01 05:00:00,0.31729365774900087,-1.421305332069606,-1.7509868939384852,0.03982053289878161,0.6943596172787592,-0.18294136444837486,
2010-01-01 06:00:00,0.31729365774900087,-1.421305332069606,-1.6702349681600952,0.03982053289878161,0.6943596172787592,-0.12147998130412982,
2010-01-01 07:00:00,0.31729365774900087,-1.421305332069606,-1.6702349681600952,0.03982053289878161,0.6943596172787592,-0.08633113918649447,
2010-01-01 08:00:00,0.31729365774900087,-1.421305332069606,-1.6702349681600952,0.03982053289878161,0.6943596172787592,-0.02486975604224944,
2010-01-01 09:00:00,0.31729365774900087,-1.4910029343206603,-1.5894830423817052,0.03982053289878161,0.6943596172787592,0.03659162710199567,
2010-01-01 10:00:00,0.31729365774900087,-1.421305332069606,-1.5087311166033153,0.03982053289878161,0.6943596172787592,0.11552925018182478,
2010-01-01 11:00:00,0.31729365774900087,-1.3516077298185518,-1.3472272650465353,0.03982053289878161,0.6943596172787592,0.17699063332606982,
2010-01-01 12:00:00,0.31729365774900087,-1.421305332069606,-1.3472272650465353,-0.15321591893479322,0.6943596172787592,0.23845201647031491,
2010-01-01 13:00:00,0.31729365774900087,-1.3516077298185518,-1.1857234134897554,-0.15321591893479322,0.6943596172787592,0.2999133996145599,
2010-01-01 14:00:00,0.31729365774900087,-1.3516077298185518,-1.1049714877113654,-0.24973414485158066,0.6943596172787592,0.361374782758805,
2010-01-01 15:00:00,0.31729365774900087,-1.3516077298185518,-1.0242195619329755,-0.24973414485158066,-1.4566300943741786,-0.48160834132504177,
2010-01-01 16:00:00,0.31729365774900087,-1.421305332069606,-1.1049714877113654,-0.15321591893479322,0.6943596172787592,-0.46393573914299047,
2010-01-01 17:00:00,0.31729365774900087,-1.3516077298185518,-1.1857234134897554,-0.15321591893479322,0.6943596172787592,-0.4464594992074064,
2010-01-01 18:00:00,0.31729365774900087,-1.3516077298185518,-1.3472272650465353,-0.056697693018005806,1.7698544731052281,-0.46393573914299047,
2010-01-01 19:00:00,0.31729365774900087,-1.2819101275674976,-1.2664753392681454,0.03982053289878161,0.6943596172787592,-0.46393573914299047,
2010-01-01 20:00:00,0.31729365774900087,-1.2819101275674976,-1.3472272650465353,0.03982053289878161,-1.4566300943741786,-0.48160834132504177,
2010-01-01 21:00:00,0.31729365774900087,-1.2819101275674976,-1.3472272650465353,0.13633875881556903,0.6943596172787592,-0.46393573914299047,
2010-01-01 22:00:00,0.31729365774900087,-1.2819101275674976,-1.3472272650465353,0.13633875881556903,0.6943596172787592,-0.4464594992074064,
2010-01-01 23:00:00,0.31729365774900087,-1.2819101275674976,-1.3472272650465353,0.3293752106491439,-1.4566300943741786,-0.48160834132504177,
2010-01-02 00:00:00,0.31729365774900087,-1.2122125253164433,-1.2664753392681454,0.3293752106491439,-0.3811352385477097,-0.46393573914299047,
2010-01-02 01:00:00,0.525835310814152,-1.142514923065389,-1.2664753392681454,0.3293752106491439,-0.3811352385477097,-0.4464594992074064,
2010-01-02 02:00:00,0.6465699520623974,-0.8637245140611721,-1.3472272650465353,0.4258934365659313,-0.3811352385477097,-0.42898325927182235,
2010-01-02 03:00:00,0.8880392345588883,-0.5849341050569552,-1.3472272650465353,0.5224116624827188,-0.3811352385477097,-0.393834417154187,
2010-01-02 04:00:00,0.41607654604301986,-0.5849341050569552,-1.3472272650465353,0.5224116624827188,-0.3811352385477097,-0.37635817721860293,
2010-01-02 05:00:00,0.09777612820673648,-0.5849341050569552,-1.4279791908249253,0.5224116624827188,-0.3811352385477097,-0.35888193728301887,
2010-01-02 06:00:00,0.0538726222982836,-0.5849341050569552,-1.4279791908249253,0.6189298883995061,-0.3811352385477097,-0.3237330951653835,
2010-01-02 07:00:00,0.26241427536343476,-0.5849341050569552,-1.3472272650465353,0.7154481143162935,-0.3811352385477097,-0.28858425304774815,
2010-01-02 08:00:00,0.2185107694549819,-0.6546317073080093,-1.4279791908249253,0.7154481143162935,-0.3811352385477097,-0.25343541093011285,
2010-01-02 09:00:00,0.3502212871803405,-0.5849341050569552,-1.3472272650465353,0.811966340233081,-0.3811352385477097,-0.21828656881247746,
2010-01-02 10:00:00,0.43802829899724627,-0.5849341050569552,-1.3472272650465353,0.9084845661498684,-0.3811352385477097,-0.15682518566823242,
2010-01-02 11:00:00,0.569738816722605,-0.6546317073080093,-1.3472272650465353,0.9084845661498684,-0.3811352385477097,-0.09536380252398738,
2010-01-02 12:00:00,0.525835310814152,-0.6546317073080093,-1.3472272650465353,0.9084845661498684,-0.3811352385477097,-0.03390241937974227,
2010-01-02 13:00:00,0.7014493344479635,-0.6546317073080093,-1.3472272650465353,0.811966340233081,-0.3811352385477097,0.04503520370008684,
2010-01-02 14:00:00,0.6355940755852842,-0.7243293095590636,-1.3472272650465353,0.811966340233081,-0.3811352385477097,0.12397282677991595,
2010-01-02 15:00:00,0.5916905696768314,-0.7243293095590636,-1.3472272650465353,0.811966340233081,-0.3811352385477097,0.20291044985974505,
