,Originales,Predichos
2017-11-25 01:30:00,-1.35324,-0.8144388
2017-11-25 01:40:00,-1.3456066,-0.83466494
2017-11-25 01:50:00,-1.3498474,-0.8526472
2017-11-25 02:00:00,-1.4007372,-0.8745276
2017-11-25 02:10:00,-1.4490825,-0.8962163
2017-11-25 02:20:00,-1.4482343,-0.9178785
2017-11-25 02:30:00,-1.4821609,-0.9443095
2017-11-25 02:40:00,-1.4838572,-0.9678718
2017-11-25 02:50:00,-1.4745274,-0.98901564
2017-11-25 03:00:00,-1.5008205,-1.0047694
2017-11-25 03:10:00,-1.5338988,-1.0134109
2017-11-25 03:20:00,-1.5322025,-1.0106542
2017-11-25 03:30:00,-1.5567993,-0.9961544
2017-11-25 03:40:00,-1.5542548,-0.9744921
2017-11-25 03:50:00,-1.5440768,-0.94536936
2017-11-25 04:00:00,-1.5517102,-0.8272304
2017-11-25 04:10:00,-1.5381397,-0.83950365
2017-11-25 04:20:00,-1.5567993,-1.0255356
2017-11-25 04:30:00,-1.5525584,-1.2481605
2017-11-25 04:40:00,-1.5483177,-1.2371042
2017-11-25 04:50:00,-1.5567993,-1.2411463
2017-11-25 05:00:00,-1.5542548,-1.2668456
2017-11-25 05:10:00,-1.5067576,-1.2673255
2017-11-25 05:20:00,-1.4660457,-1.2646403
2017-11-25 05:30:00,-1.3574809,-1.265094
2017-11-25 05:40:00,-1.3676589,-1.2714847
2017-11-25 05:50:00,-1.3990408,-1.2723933
2017-11-25 06:00:00,-1.4380563,-1.2716228
2017-11-25 06:10:00,-1.4533234,-1.2715455
2017-11-25 06:20:00,-1.493187,-1.269665
2017-11-25 06:30:00,-1.5746107,-1.2680234
2017-11-25 06:40:00,-1.6992908,-1.2636023
2017-11-25 06:50:00,-1.8451748,-1.2602448
2017-11-25 07:00:00,-1.8129447,-1.2546387
2017-11-25 07:10:00,-1.7612066,-1.2503958
2017-11-25 07:20:00,-1.7230393,-1.2453692
2017-11-25 07:30:00,-1.7221911,-1.2424197
2017-11-25 07:40:00,-1.6874164,-1.2261796
2017-11-25 07:50:00,-1.674694,-1.2112939
2017-11-25 08:00:00,-1.571218,-1.1583464
2017-11-25 08:10:00,-1.4796164,-0.9084488
2017-11-25 08:20:00,-1.3422139,-0.73046064
2017-11-25 08:30:00,-1.2412825,-0.70309734
2017-11-25 08:40:00,-1.218382,-0.58719623
2017-11-25 08:50:00,-1.1395029,-0.4941344
2017-11-25 09:00:00,-1.0614718,-0.3306347
2017-11-25 09:10:00,-1.0046449,-0.26257086
2017-11-25 09:20:00,-0.9384881,-0.22126418
2017-11-25 09:30:00,-0.8570644,-0.19779888
2017-11-25 09:40:00,-0.7493477,-0.15710789
2017-11-25 09:50:00,-0.6908244,-0.14488518
2017-11-25 10:00:00,-0.65011257,-0.13523467
2017-11-25 10:10:00,-0.61533785,-0.13715966
2017-11-25 10:20:00,-0.56020725,-0.13516691
2017-11-25 10:30:00,-0.5084693,-0.13671325
2017-11-25 10:40:00,-0.4736946,-0.13724148
2017-11-25 10:50:00,-0.48641703,-0.14085793
2017-11-25 11:00:00,-0.42619744,-0.13668129
2017-11-25 11:10:00,-0.3625852,-0.13187094
2017-11-25 11:20:00,-0.3693705,-0.12782766
2017-11-25 11:30:00,-0.3456219,-0.1263789
2017-11-25 11:40:00,-0.2811615,-0.12225865
2017-11-25 11:50:00,-0.31763253,-0.11930527
2017-11-25 12:00:00,-0.3227215,-0.11258088
2017-11-25 12:10:00,-0.34307742,-0.1028398
2017-11-25 12:20:00,-0.34477374,-0.08150355
2017-11-25 12:30:00,-0.3320513,-0.05275602
2017-11-25 12:40:00,-0.33629212,-0.032423735
2017-11-25 12:50:00,-0.32865864,-0.011417687
2017-11-25 13:00:00,-0.27013537,0.013305336
2017-11-25 13:10:00,-0.28709865,0.035004824
2017-11-25 13:20:00,-0.2574129,0.058365494
2017-11-25 13:30:00,-0.22857536,0.078727156
2017-11-25 13:40:00,-0.22857536,0.102840334
2017-11-25 13:50:00,-0.27946517,0.124127835
2017-11-25 14:00:00,-0.2506276,0.14217019
2017-11-25 14:10:00,-0.24214597,0.156876
2017-11-25 14:20:00,-0.23960148,0.16859883
2017-11-25 14:30:00,-0.24129781,0.18099636
2017-11-25 14:40:00,-0.29049128,0.19269219
2017-11-25 14:50:00,-0.35410354,0.19487005
2017-11-25 15:00:00,-0.41262683,0.1898618
2017-11-25 15:10:00,-0.366826,0.18183428
2017-11-25 15:20:00,-0.3736113,0.15396577
2017-11-25 15:30:00,-0.44231254,0.14275444
2017-11-25 15:40:00,-0.4177158,0.14837143
2017-11-25 15:50:00,-0.40244886,0.12520567
2017-11-25 16:00:00,-0.4431607,0.10629469
2017-11-25 16:10:00,-0.5127101,0.09256485
2017-11-25 16:20:00,-0.46351662,0.041305408
2017-11-25 16:30:00,-0.38633376,-0.00508523
2017-11-25 16:40:00,-0.2811615,-0.01596649
2017-11-25 16:50:00,-0.23960148,-0.019198865
2017-11-25 17:00:00,-0.20397863,-0.006531507
2017-11-25 17:10:00,-0.013141857,0.0035772324
2017-11-25 17:20:00,0.37616515,0.023726285
2017-11-25 17:30:00,0.64418477,0.05008048
2017-11-25 17:40:00,0.7154305,0.06360251
2017-11-25 17:50:00,0.72136766,0.0745987
2017-11-25 18:00:00,0.72306395,0.10570976
2017-11-25 18:10:00,0.7663203,0.18104652
2017-11-25 18:20:00,0.7366346,0.393886
2017-11-25 18:30:00,0.7374827,1.01194
2017-11-25 18:40:00,0.7196713,1.4469854
2017-11-25 18:50:00,0.7205195,1.5144958
